date,Value,Geography,Age,Qualification,Year of Arrival,Country of Birth
2011,724,England and Wales (K04000001),Age 50 to 64,"Highest level of qualification: Level 1, 2 or 3 qualifications",Arrived 2001-2011,The Americas and the Caribbean: Jamaica
2011,1200,England and Wales (K04000001),Age 50 to 64,"Highest level of qualification: Level 1, 2 or 3 qualifications",Arrived 2001-2011,The Americas and the Caribbean: Other
2011,661,England and Wales (K04000001),Age 50 to 64,"Highest level of qualification: Level 1, 2 or 3 qualifications",Arrived 2001-2011,"Antarctica, Oceania and other"
2011,523981,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Born in the UK,Europe: United Kingdom
2011,0,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Born in the UK,Europe: Ireland
2011,0,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Born in the UK,Europe: Other Europe: EU countries: Member countries in March 2001: France
2011,0,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Born in the UK,Europe: Other Europe: EU countries: Member countries in March 2001: Germany
2011,0,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Born in the UK,Europe: Other Europe: EU countries: Member countries in March 2001: Italy
2011,0,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Born in the UK,Europe: Other Europe: EU countries: Member countries in March 2001: Portugal (including Madeira and the Azores)
2011,0,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Born in the UK,Europe: Other Europe: EU countries: Member countries in March 2001: Other member countries in March 2001
2011,0,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Born in the UK,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Poland
2011,0,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Born in the UK,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Other EU accession countries
2011,0,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Born in the UK,Europe: Other Europe: Rest of Europe
2011,0,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Born in the UK,Africa: Nigeria
2011,0,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Born in the UK,Africa: South Africa
2011,0,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Born in the UK,Africa: Other
2011,0,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Born in the UK,Middle East and Asia: China
2011,0,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Born in the UK,Middle East and Asia: Bangladesh
2011,0,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Born in the UK,Middle East and Asia: India
2011,0,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Born in the UK,Middle East and Asia: Pakistan
2011,0,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Born in the UK,Middle East and Asia: Other
2011,0,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Born in the UK,The Americas and the Caribbean: Canada
2011,0,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Born in the UK,The Americas and the Caribbean: United States
2011,0,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Born in the UK,The Americas and the Caribbean: Jamaica
2011,0,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Born in the UK,The Americas and the Caribbean: Other
2011,0,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Born in the UK,"Antarctica, Oceania and other"
2011,0,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived before 1981,Europe: United Kingdom
2011,3386,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived before 1981,Europe: Ireland
2011,136,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived before 1981,Europe: Other Europe: EU countries: Member countries in March 2001: France
2011,1453,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived before 1981,Europe: Other Europe: EU countries: Member countries in March 2001: Germany
2011,1016,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived before 1981,Europe: Other Europe: EU countries: Member countries in March 2001: Italy
2011,53,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived before 1981,Europe: Other Europe: EU countries: Member countries in March 2001: Portugal (including Madeira and the Azores)
2011,631,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived before 1981,Europe: Other Europe: EU countries: Member countries in March 2001: Other member countries in March 2001
2011,90,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived before 1981,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Poland
2011,1247,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived before 1981,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Other EU accession countries
2011,361,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived before 1981,Europe: Other Europe: Rest of Europe
2011,90,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived before 1981,Africa: Nigeria
2011,241,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived before 1981,Africa: South Africa
2011,2632,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived before 1981,Africa: Other
2011,34,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived before 1981,Middle East and Asia: China
2011,47,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived before 1981,Middle East and Asia: Bangladesh
2011,2316,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived before 1981,Middle East and Asia: India
2011,685,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived before 1981,Middle East and Asia: Pakistan
2011,1016,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived before 1981,Middle East and Asia: Other
2011,354,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived before 1981,The Americas and the Caribbean: Canada
2011,211,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived before 1981,The Americas and the Caribbean: United States
2011,1624,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived before 1981,The Americas and the Caribbean: Jamaica
2011,1151,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived before 1981,The Americas and the Caribbean: Other
2011,395,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived before 1981,"Antarctica, Oceania and other"
2011,0,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1981-1990,Europe: United Kingdom
2011,442,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1981-1990,Europe: Ireland
2011,24,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1981-1990,Europe: Other Europe: EU countries: Member countries in March 2001: France
2011,195,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1981-1990,Europe: Other Europe: EU countries: Member countries in March 2001: Germany
2011,40,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1981-1990,Europe: Other Europe: EU countries: Member countries in March 2001: Italy
2011,13,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1981-1990,Europe: Other Europe: EU countries: Member countries in March 2001: Portugal (including Madeira and the Azores)
2011,90,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1981-1990,Europe: Other Europe: EU countries: Member countries in March 2001: Other member countries in March 2001
2011,13,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1981-1990,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Poland
2011,35,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1981-1990,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Other EU accession countries
2011,76,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1981-1990,Europe: Other Europe: Rest of Europe
2011,43,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1981-1990,Africa: Nigeria
2011,36,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1981-1990,Africa: South Africa
2011,248,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1981-1990,Africa: Other
2011,13,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1981-1990,Middle East and Asia: China
2011,3,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1981-1990,Middle East and Asia: Bangladesh
2011,89,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1981-1990,Middle East and Asia: India
2011,39,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1981-1990,Middle East and Asia: Pakistan
2011,143,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1981-1990,Middle East and Asia: Other
2011,9,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1981-1990,The Americas and the Caribbean: Canada
2011,21,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1981-1990,The Americas and the Caribbean: United States
2011,39,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1981-1990,The Americas and the Caribbean: Jamaica
2011,55,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1981-1990,The Americas and the Caribbean: Other
2011,98,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1981-1990,"Antarctica, Oceania and other"
2011,0,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1991-2000,Europe: United Kingdom
2011,84,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1991-2000,Europe: Ireland
2011,21,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1991-2000,Europe: Other Europe: EU countries: Member countries in March 2001: France
2011,155,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1991-2000,Europe: Other Europe: EU countries: Member countries in March 2001: Germany
2011,19,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1991-2000,Europe: Other Europe: EU countries: Member countries in March 2001: Italy
2011,27,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1991-2000,Europe: Other Europe: EU countries: Member countries in March 2001: Portugal (including Madeira and the Azores)
2011,83,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1991-2000,Europe: Other Europe: EU countries: Member countries in March 2001: Other member countries in March 2001
2011,19,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1991-2000,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Poland
2011,40,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1991-2000,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Other EU accession countries
2011,79,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1991-2000,Europe: Other Europe: Rest of Europe
2011,26,England and Wales (K04000001),Age 50 to 64,Highest level of qualification: Apprenticeship,Arrived 1991-2000,Africa: Nigeria
